"gameid","period","possessionnumber","eventnum","x","y","value","playerid","made","time","margin","shotquality","blocked","blockplayerid","assisted","assistplayerid","putback","shottype","oreboundedshoteventnum","oreboundedrebeventnum","lineupid","opplineupid","and1","wide_open","pass_from_x","pass_from_y","pass_from_player_id","catch_and_shoot","seconds_remaining_on_shot_clock"
"0021900861",3,52,536,-226,48,3,202693,False,49,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-202693-203076-203484-2544","1626143-1627742-1629740-200755-201950",False,"false","-57","320","2544","true","17"
"0021900968",1,21,47,-185,173,3,202340,True,402,3,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201580-201980-202340-203076-2544","1627747-201163-201599-203915-203925",False,"true","-6","420","2544","true","20"
"0021900968",3,8,352,-231,112,3,202340,False,584,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-202340-203076-2544","1627747-201163-201599-203915-203925",False,"false","-93","250","2544","true","7"
"0021900968",3,12,369,-23,262,3,203076,True,516,1,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-201980-202340-203076-2544","1627747-201163-201599-203915-203925",False,"true","98","150","2544","true","11"
"0021900968",3,28,407,199,151,3,203076,True,301,-3,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-201980-202340-203076-2544","1627789-201163-201599-203915-203925",False,"true","27","270","2544","true","12"
"0021900968",3,30,411,-230,49,3,202340,False,254,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-202340-203076-2544","1627789-201163-201599-203915-203925",False,"false","-27","290","2544","true","7"
"0021900968",4,31,605,161,200,3,203076,True,203,-6,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-202340-203076-203484-2544","1627747-1627752-201163-201599-203915",True,"false","-1","260","2544","true","14"
"0021900968",4,39,629,233,33,3,201980,False,80,-3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-202340-203076-203484-2544","1627747-1627752-201163-201599-203915",False,"false","-2","40","2544","true","9"
"0021900968",4,41,641,63,242,3,203076,True,43,-3,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201980-202340-203076-203484-2544","1627747-1627752-201163-201599-203915",False,"false","-90","130","2544","true","13"
"0021900968",4,43,655,-188,173,3,203076,False,0,-2,NULL,False,0,NULL,0,False,"Arc3",650,651,"201980-202340-203076-203484-2544","1627747-1627752-201163-201599-203915",False,"false","-2","60","2544","true","1"
"0021901232",1,49,176,203,147,3,1628398,False,82,13,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-203079-2544-2730","1629013-201149-201976-202704-203210",False,"false","-89","30","2544","true","8"
"0021901232",2,42,353,-18,259,3,1627936,False,172,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-202693-203076-203484-2544","202331-202335-202695-202704-203210",False,"true","-119","40","2544","true","11"
"0021901232",3,12,439,170,200,3,201980,False,574,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627826-202331-202694-202695-202704",False,"false","-47","200","2544","true","18"
"0021901232",2,48,363,-158,195,3,1627936,False,61,1,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-202693-203076-203484-2544","202331-202335-202695-202704-203210",False,"true","78","210","2544","true","7"
"0021901232",4,9,587,-192,162,3,203079,True,581,-1,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-203079-2544-2730","1627826-1629013-201976-202331-202335",False,"false","69","240","2544","true","8"
"0021901232",4,11,591,-228,5,3,1628398,True,545,2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-203079-2544-2730","1627826-1629013-201976-202331-202335",False,"false","-19","60","2544","true","13"
"0021901232",4,19,627,-238,16,3,203079,False,396,6,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-201980-203076-203079-2544","201976-202331-202694-202695-203210",False,"false","-19","270","2544","true","10"
"0021901232",4,41,709,-190,163,3,201980,False,43,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-201980-203076-2544","202331-202694-202695-202704-203210",False,"false","99","230","2544","true","3"
"0021901232",4,17,619,234,0,3,201980,False,425,9,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-201980-203079-2544-2730","201976-202331-202694-202695-203210",False,"false","-84","40","2544","true","3"
"0021901243",1,20,55,201,168,3,203484,False,395,-11,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627783-1627832-1628384-200768-201188",False,"true","-8","290","2544","true","18"
"0021901243",3,27,443,-38,259,3,1628398,False,354,-5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-203076-203079-2544-2747","1627783-1627832-1628384-200768-201188",False,"false","69","200","2544","true","12"
"0021901243",1,12,36,130,219,3,201980,False,529,-10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627783-1627832-1628384-200768-201188",False,"true","-85","310","2544","true","11"
"0021901243",2,3,166,231,48,3,202693,False,676,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-203079-2544-2730","1626181-1628384-1629056-200768-201586",False,"true","15","70","2544","true","16"
"0021901243",2,9,187,234,61,3,203079,True,614,-2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-202693-203079-2544-2730","1626181-1628384-1629056-200768-201586",False,"false","70","40","2544","true","12"
"0021901243",2,15,210,-190,156,3,203079,False,539,2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-201980-203079-2544-2730","1626181-1628384-1629056-200768-201188",False,"false","0","210","2544","true","15"
"0021901243",2,1,160,232,-5,3,202693,False,703,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-203079-2544-2730","1626181-1628384-1629056-200768-201586",False,"false","-79","140","2544","true","8"
"0021901243",2,17,220,203,157,3,201980,False,510,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-201980-203079-2544-2730","1626181-1627783-1627832-200768-201188",False,"true","-39","100","2544","true","4"
"0021901243",3,3,361,-150,223,3,203076,False,659,5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627783-1627832-1628384-200768-201188",False,"false","32","210","2544","true","4"
"0021901243",3,13,395,-231,20,3,201980,False,516,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2747","1627783-1627832-1628384-200768-201188",False,"false","13","50","2544","true","17"
"0021901243",3,21,417,225,15,3,203484,False,422,-4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-203076-203484-2544-2747","1627783-1627832-1628384-200768-201188",False,"false","-15","150","2544","true","18"
"0021901243",3,7,375,227,10,3,203076,False,601,4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1627783-1627832-1628384-200768-201188",False,"false","4","150","2544","true","8"
"0021901243",4,28,633,225,31,3,1627936,False,321,-7,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-203076-203484-2544","1627783-1627832-1628384-200768-201586",False,"false","-72","50","2544","true","15"
"0021901243",4,2,540,0,259,3,1627936,False,678,-2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-203079-2544-2730","1626181-1627832-1628384-1629744-201188",False,"false","167","120","2544","true","7"
"0021901255",1,5,22,-57,251,3,203076,False,648,-5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1626220-1628378-201144-203497-204060",False,"true","-203","80","2544","true","15"
"0021901255",1,25,78,204,155,3,201980,False,370,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627777-1628378-203497-203903-204060",False,"false","-91","280","2544","true","19"
"0021901255",1,27,83,-65,239,3,203076,True,333,-3,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1627777-1628378-203497-203903-204060",False,"true","-117","120","2544","true","14"
"0021901255",2,8,203,55,277,3,1628398,True,597,-4,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1628398-203079-2544-2730-2747","1626220-1627777-1628396-201144-204060",False,"false","-57","110","2544","true","7"
"0021901255",2,48,368,218,147,3,201162,False,14,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1626188-201162-203076-203484-2544","1628378-1628396-1629752-201144-204060",False,"false","56","80","2544","true","3"
"0021901265",1,17,45,-60,264,3,203076,False,476,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","101108-1628983-1629652-201568-203500",False,"false","45","40","2544","true","15"
"0021901265",4,9,579,235,-7,3,1627936,False,557,-16,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-202693-203079-2544","101108-1629647-1629652-203460-203500",False,"true","-95","-10","2544","true","9"
"0021901265",1,1,7,-234,6,3,203484,False,702,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","101108-1628983-1629652-201568-203500",False,"false","-59","230","2544","true","10"
"0021901265",4,7,569,230,55,3,1628398,False,604,-13,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-202693-203079-2544","101108-1628977-1629647-203460-203500",False,"false","-97","20","2544","true","11"
"0021901265",3,10,404,230,153,3,1626188,False,589,-13,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1626188-201580-201980-203076-2544","101108-1628983-1629652-201568-203500",False,"false","-36","240","2544","true","19"
"0021901265",4,5,562,101,261,3,202693,False,628,-10,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-203079-2544","101108-1628977-1629647-203460-203500",False,"false","-67","160","2544","true","14"
"0021901282",1,7,19,-226,1,3,203484,False,631,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201580-203076-203484-2544","1626167-1627763-1628988-203506-203933",False,"true","0","70","2544","true","13"
"0021901282",1,25,63,223,119,3,1627936,True,398,0,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-201580-203076-203484-2544","1627763-1628988-1629048-203506-203933",False,"true","130","200","2544","true","18"
"0021901282",2,8,197,-228,57,3,1628398,False,626,-9,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-1629659-201162-2544-2730","1627763-203200-203926-203960-204456",False,"false","48","150","2544","true","16"
"0021901282",2,14,219,239,51,3,1629659,False,542,-7,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-1629659-201162-2544-2730","1626167-1627763-1628988-203200-203926",False,"false","-140","40","2544","true","16"
"0021901282",2,44,321,234,38,3,1627936,False,78,4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-203076-203484-2544","1627763-1629048-203200-203506-203933",False,"false","75","140","2544","true","10"
"0021901282",3,8,362,-20,268,3,203076,False,615,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201580-203076-203484-2544","1626167-1627763-1628988-203506-203933",False,"true","156","20","2544","true","8"
"0021901282",3,20,398,-150,218,3,203076,False,419,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201580-203076-203484-2544","1626167-1627763-1628988-203506-203933",False,"false","144","210","2544","true","9"
"0021901282",4,1,498,-230,12,3,1626188,True,710,-6,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1626188-1628398-1629659-201162-2544","1627763-203200-203926-203960-204456",False,"false","45","220","2544","true","15"
"0021901282",4,3,502,87,248,3,201162,False,682,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1626188-1628398-1629659-201162-2544","1627763-203200-203926-203960-204456",False,"true","-36","150","2544","true","17"
"0021901282",4,43,653,-28,260,3,1626188,False,34,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1626188-1627936-1628398-203076-2544","1626167-1627763-1628988-203506-203933",False,"false","101","20","2544","true","9"
"0021901282",4,11,532,-226,-1,3,1628398,False,571,-3,NULL,False,0,NULL,0,False,"Corner3",527,528,"1628398-1629659-201162-2544-2730","1627763-1629048-203200-203926-204456",False,"false","112","60","2544","true","5"
"0021901282",4,35,629,108,233,3,1626188,False,181,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1626188-203076-203484-2544-2730","1626167-1627763-1628988-203506-203933",False,"true","-130","270","2544","true","7"
"0021901282",4,37,637,-236,23,3,203076,False,143,1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1626188-203076-203484-2544-2730","1626167-1627763-1628988-203506-203933",False,"false","-62","260","2544","true","9"
"0021901296",2,42,286,228,8,3,201980,False,55,3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-201980-203076-2544","1627750-1628470-1629008-200794-203999",False,"true","179","230","2544","true","11"
"0021901296",4,31,541,228,132,3,201980,True,244,-5,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1628398-201980-203076-203079-2544","1628408-1628420-1628966-1629626-203486",False,"false","-76","80","2544","true","4"
"0021901296",4,37,555,215,151,3,201980,True,132,-5,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1628398-201980-203076-203079-2544","1628408-1628420-1628966-1629626-203486",False,"false","202","20","2544","true","7"
"0021901296",4,1,437,-225,-16,3,202693,False,704,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-202693-203079-2544-2730","1628408-1628420-1628966-1629626-203486",False,"true","-87","90","2544","true","9"
"0021901296",4,19,494,35,263,3,203076,False,415,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201980-203076-203079-2544-2730","1628408-1628420-1628966-1629626-203486",False,"false","-106","130","2544","true","9"
"0021901296",3,18,338,231,19,3,1628398,True,388,0,NULL,NULL,0,True,2544,False,"Corner3",335,336,"1628398-201580-201980-203076-2544","1627750-1628470-1629008-200794-203999",False,"false","0","200","2544","true","2"
"0021901310",1,11,31,127,217,3,202693,True,564,1,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1629659-201580-201980-202693-2544","202357-202709-203084-203458-203992",False,"false","-106","80","2544","true","16"
"0021901310",1,21,56,-230,-13,3,201980,False,425,1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1629659-201580-201980-202693-2544","202357-202709-203084-203458-203992",False,"false","-46","10","2544","true","9"
"0021901310",1,21,58,36,253,3,1629659,False,416,1,NULL,False,0,NULL,0,False,"Arc3",56,57,"1629659-201580-201980-202693-2544","202357-202709-203084-203458-203992",False,"false","-142","210","2544","true","8"
"0021901310",1,33,94,225,10,3,1626188,False,283,2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1626188-201580-201980-202693-2544","1628385-202357-202709-203084-203992",False,"false","6","40","2544","true","13"
"0021901310",1,5,15,-224,86,3,1629659,True,659,0,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1629659-201580-201980-202693-2544","202357-202709-203084-203458-203992",False,"true","130","380","2544","true","19"
"0021901310",1,21,60,127,218,3,202693,True,412,1,NULL,NULL,0,True,2544,False,"Arc3",58,59,"1629659-201580-201980-202693-2544","202357-202709-203084-203458-203992",False,"true","-111","230","2544","true","12"
"0041900141",1,11,40,230,22,3,201980,False,543,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1629117-203081-203468-203994-2546",False,"false","93","60","2544","true","17"
"0041900141",1,25,90,223,22,3,201980,False,373,-5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","202355-203081-203468-203994-2546",False,"false","83","90","2544","true","19"
"0041900141",4,5,585,-231,67,3,1628398,True,634,-3,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-1628398-202693-2544-2730","1626209-1629018-202355-203468-2546",False,"false","-66","170","2544","true","6"
"0041900141",1,19,67,-147,228,3,203076,False,452,-4,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629117-203081-203468-203994-2546",False,"true","86","50","2544","true","16"
"0041900141",2,36,349,226,8,3,1628398,False,234,-3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-203076-203484-2544","1629018-203081-203468-203994-2546",False,"false","-2","60","2544","true","9"
"0041900141",3,6,421,71,253,3,203076,False,612,-4,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629117-203081-203468-203994-2546",False,"true","-93","250","2544","true","10"
"0041900141",3,20,470,224,146,3,201980,True,384,-8,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","202355-203081-203468-203994-2546",False,"false","120","250","2544","true","8"
"0041900141",4,49,728,-49,269,3,1628398,False,13,-7,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-201980-203076-2544","1629018-203081-203468-203994-2546",False,"false","-221","230","2544","true","14"
"0041900141",1,15,51,227,17,3,201980,False,497,-2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1629117-203081-203468-203994-2546",False,"false","150","210","2544","true","11"
"0041900141",2,10,247,-231,-10,3,201980,True,553,-10,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1627936-201980-202693-2544-2730","1626209-1629018-203468-203994-2546",False,"true","98","160","2544","true","5"
"0041900141",2,12,251,207,152,3,202693,True,527,-7,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-201980-202693-2544-2730","1626209-1629018-203468-203994-2546",False,"false","36","170","2544","true","17"
"0041900141",4,3,578,-13,255,3,1627936,False,681,-3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-2544-2730","1626209-1629018-202355-203468-2546",False,"true","0","210","2544","true","13"
"0041900141",4,25,654,235,17,3,201980,False,356,3,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-203076-2544-2730","1629117-202355-203081-203468-2546",False,"true","82","210","2544","true","19"
"0041900142",2,5,164,162,194,3,2747,False,642,6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-202693-2544-2730-2747","1626209-1629018-202355-203468-2546",False,"false","72","30","2544","true","7"
"0041900142",3,11,352,127,221,3,203484,True,541,22,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629117-203081-203468-203994-2546",False,"false","-60","110","2544","true","14"
"0041900142",1,50,143,222,2,3,202693,False,17,6,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-202693-203076-2544","1626209-1629018-202355-203081-2546",False,"true","93","100","2544","true","9"
"0041900142",1,8,24,190,175,3,201980,False,576,2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629117-203081-203468-203994-2546",False,"false","40","110","2544","true","15"
"0041900142",1,48,139,113,225,3,202693,False,51,6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-203076-2544","1626209-1629018-202355-203081-2546",False,"false","-67","150","2544","true","8"
"0041900142",2,3,161,-153,216,3,202693,False,673,6,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-202693-2544-2730-2747","1626209-1629018-202355-203468-2546",False,"false","93","130","2544","true","0"
"0041900142",3,25,391,180,187,3,203076,True,337,23,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","202355-203081-203468-203994-2546",False,"true","-152","300","2544","true","11"
"0041900142",3,43,456,89,243,3,202693,False,95,30,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-2544-2747","1629014-1629018-202355-203468-2546",False,"false","-80","140","2544","true","17"
"0041900143",1,14,41,-3,260,3,203484,False,529,-2,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","202355-203081-203468-203994-2546",False,"false","-191","230","2544","true","19"
"0041900143",3,11,405,-236,12,3,203484,False,545,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","202355-203081-203468-203994-2546",False,"false","130","320","2544","true","19"
"0041900143",3,25,435,-230,-10,3,203484,True,366,2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","202355-203081-203468-203994-2546",False,"false","-1","100","2544","true","19"
"0041900143",2,49,354,-228,8,3,1628398,False,60,-1,NULL,False,0,NULL,0,False,"Corner3",352,353,"1627936-1628398-201980-203076-2544","1629018-1629117-203081-203468-2546",False,"true","-97","290","2544","true","10"
"0041900143",4,6,543,226,39,3,1628398,False,617,5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629018-203081-203468-203994-2546",False,"false","47","280","2544","true","4"
"0041900143",4,14,571,86,263,3,203076,False,489,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201980-203076-2544-2730","1629018-203081-203468-203994-2546",False,"false","-185","150","2544","true","3"
"0041900143",2,1,194,-237,-2,3,2747,False,709,-4,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629014-1629018-202355-203468-2546",False,"false","-173","190","2544","true","15"
"0041900143",4,2,534,227,-1,3,2747,False,683,5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629018-203081-203468-203994-2546",False,"false","23","100","2544","true","9"
"0041900144",2,10,221,228,16,3,202693,False,584,18,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629014-1629018-202355-203468-2546",False,"false","-84","50","2544","true","6"
"0041900144",2,4,206,-223,1,3,1628398,True,679,18,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629014-1629018-202355-203468-2546",False,"true","132","100","2544","true","18"
"0041900144",2,12,230,-225,45,3,202693,False,525,19,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629014-1629018-203468-203994-2546",False,"false","92","40","2544","true","7"
"0041900144",2,26,265,204,141,3,2747,False,357,21,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-202693-2544-2730-2747","1629018-203081-203468-203994-2546",False,"false","-74","250","2544","true","9"
"0041900144",3,4,362,223,73,3,203076,False,640,29,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1629018-203081-203468-203994-2546",False,"false","-60","110","2544","true","7"
"0041900144",3,30,461,192,174,3,1627936,False,299,28,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-201580-202693-203484-2544","1629014-1629018-203468-203994-2546",False,"false","-178","170","2544","true","6"
"0041900144",2,8,218,-231,0,3,202693,True,618,17,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"1628398-202693-2544-2730-2747","1629014-1629018-202355-203468-2546",False,"false","-87","40","2544","true","8"
"0041900144",2,42,331,61,274,3,1627936,True,103,24,NULL,NULL,0,True,2544,False,"Arc3",329,330,"1627936-201980-203076-203484-2544","1629018-203081-203468-203994-2546",False,"false","127","130","2544","true","2"
"0041900144",3,32,475,-170,200,3,1628398,True,255,27,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-202693-203484-2544","1629014-1629018-203468-203994-2546",False,"false","-91","40","2544","true","5"
"0041900145",1,44,126,-230,-27,3,1627936,False,154,-1,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-1628398-202693-2544-2747","1626209-1629014-203468-203994-2546",False,"true","-85","210","2544","true","16"
"0041900145",2,27,265,-232,52,3,203076,False,353,0,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201980-203076-203484-2544-2730","1629018-1629658-203468-203994-2546",False,"false","-64","210","2544","true","14"
"0041900145",3,7,358,206,152,3,203076,False,633,5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629018-202355-203468-203994-2546",False,"false","-66","270","2544","true","17"
"0041900145",3,11,370,0,250,3,201980,False,577,3,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629018-202355-203468-203994-2546",False,"true","-236","230","2544","true","16"
"0041900145",3,11,378,230,-23,3,203484,False,567,3,NULL,False,0,NULL,0,False,"Corner3",370,371,"201580-201980-203076-203484-2544","1629018-1629658-203468-203994-2546",False,"false","45","250","2544","true","6"
"0041900145",3,21,406,239,-4,3,203076,True,436,5,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","1629018-1629658-203468-203994-2546",False,"false","21","80","2544","true","7"
"0041900145",1,18,50,30,254,3,203484,False,480,0,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","1629018-202355-203468-203994-2546",False,"false","215","150","2544","true","17"
"0041900145",3,51,528,220,104,3,203076,True,11,5,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-202693-203076-2544","1629014-1629658-202355-203468-2546",False,"false","92","200","2544","true","4"
"0041900221",1,7,18,225,2,3,201980,True,618,4,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","7","270","2544","true","18"
"0041900221",3,8,340,203,162,3,203484,False,594,-4,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","-27","270","2544","true","18"
"0041900221",4,23,576,-187,158,3,200765,False,306,-17,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1628398-200765-201980-203076-2544","200782-201566-201569-201935-203496",False,"true","63","250","2544","true","5"
"0041900221",3,42,449,-221,109,3,1628398,True,126,-5,NULL,NULL,0,True,2544,False,"Arc3",NULL,NULL,"1627936-1628398-200765-203076-2544","1627863-200782-201145-201566-203085",False,"false","-82","380","2544","true","20"
"0041900221",1,15,34,230,12,3,203484,True,492,2,NULL,NULL,0,True,2544,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"true","-83","250","2544","true","7"
"0041900221",2,10,168,187,162,3,202693,False,595,-5,NULL,False,0,NULL,0,False,"Arc3",NULL,NULL,"1627936-1628398-202693-2544-2730","200782-201566-201569-203085-203496",False,"false","0","150","2544","true","19"
"0041900221",2,50,306,-232,12,3,201980,False,50,-5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1628398-201980-203076-203484-2544","1627863-200782-201566-201935-203496",False,"false","101","190","2544","true","15"
"0041900221",1,3,10,-232,-20,3,203484,False,667,2,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"false","0","240","2544","true","19"
"0041900221",2,10,170,-229,23,3,1627936,True,589,-5,NULL,NULL,0,True,2544,False,"Corner3",168,169,"1627936-1628398-202693-2544-2730","200782-201566-201569-203085-203496",False,"true","148","30","2544","true","11"
"0041900221",2,20,207,-234,6,3,1627936,False,455,-5,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"1627936-201980-202693-2544-2730","1627863-200782-201569-201935-203496",False,"false","-60","70","2544","true","17"
"0041900221",3,22,376,239,42,3,201980,False,406,-6,NULL,False,0,NULL,0,False,"Corner3",NULL,NULL,"201580-201980-203076-203484-2544","200782-201566-201569-201935-203496",False,"true","93","370","2544","true","19"
